Suburb,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,crime_12m,crime_rank,crime_risk_score
Tighes Hill,16,24,17,14,9,12,16,12,18,9,5,11,163,715.0,18.47826086956522
Avoca Beach,3,15,10,13,8,22,31,10,19,6,17,9,163,715.0,18.47826086956522
South Murwillumbah,11,16,9,14,8,23,12,20,17,14,15,5,164,712.0,18.400621118012424
Hurlstone Park,13,30,11,16,6,11,16,9,16,14,10,12,164,712.0,18.400621118012424
East Corrimal,16,5,9,3,14,26,13,19,13,13,13,20,164,712.0,18.400621118012424
East Kempsey,12,9,4,18,17,8,11,11,18,18,16,23,165,708.0,18.297101449275363
Greenhill,14,11,11,18,17,17,11,17,14,7,12,16,165,708.0,18.297101449275363
Blackheath,15,12,4,19,15,17,15,11,18,5,18,16,165,708.0,18.297101449275363
Leura,5,22,17,16,15,13,17,7,20,18,7,8,165,708.0,18.297101449275363
Milperra,10,14,15,11,13,25,14,9,19,9,10,18,167,707.0,18.271221532091097
Werrington County,18,22,7,15,14,9,15,18,11,15,18,8,170,705.0,18.21946169772257
Keiraville,19,17,11,7,9,21,10,33,6,6,23,8,170,705.0,18.21946169772257
Chisholm,10,13,23,8,17,22,22,12,15,6,18,5,171,703.0,18.167701863354036
Windradyne,17,14,19,26,23,2,8,12,10,15,9,16,171,703.0,18.167701863354036
Cecil Hills,14,14,16,9,24,13,9,21,15,11,14,12,172,702.0,18.141821946169774
Gillieston Heights,19,4,12,13,13,8,20,30,18,12,10,14,173,700.0,18.09006211180124
Carnes Hill,11,11,19,13,15,12,18,11,23,18,11,11,173,700.0,18.09006211180124
Kurnell,19,11,14,16,11,24,16,7,21,10,15,10,174,695.0,17.96066252587992
Wallerawang,18,12,14,12,16,17,9,18,15,27,10,6,174,695.0,17.96066252587992
Wilton,12,7,14,12,19,12,14,20,22,10,21,11,174,695.0,17.96066252587992
Picnic Point,11,15,23,15,20,24,8,11,20,10,9,8,174,695.0,17.96066252587992
South Hurstville,19,13,15,19,7,15,20,17,16,17,11,5,174,695.0,17.96066252587992
Dora Creek,12,10,16,9,7,12,18,6,26,32,14,13,175,692.0,17.883022774327124
Claremont Meadows,8,9,15,11,15,12,19,8,33,13,20,12,175,692.0,17.883022774327124
Cromer,18,14,14,16,15,11,8,13,18,17,17,14,175,692.0,17.883022774327124
Flinders,17,6,11,14,26,23,13,19,7,7,17,16,176,684.0,17.675983436853002
Seaforth,8,12,33,21,13,18,12,9,17,13,10,10,176,684.0,17.675983436853002
Anna Bay,16,14,16,10,7,19,26,18,15,13,11,11,176,684.0,17.675983436853002
Kellyville Ridge,16,12,19,18,16,11,15,8,14,18,15,14,176,684.0,17.675983436853002
Concord West,11,11,19,20,18,20,6,10,16,8,17,20,176,684.0,17.675983436853002
Haberfield,12,13,19,17,22,11,15,14,23,8,10,12,176,684.0,17.675983436853002
North Manly,9,8,14,11,9,23,22,8,9,17,25,21,176,684.0,17.675983436853002
Tenambit,13,16,17,18,16,15,5,4,19,19,21,13,176,684.0,17.675983436853002
Colebee,17,7,8,12,16,22,16,18,19,13,17,12,177,681.0,17.598343685300208
Gwynneville,21,8,9,11,17,19,18,20,22,13,7,12,177,681.0,17.598343685300208
Birmingham Gardens,18,10,6,14,13,20,16,13,20,23,14,10,177,681.0,17.598343685300208
Buff Point,14,9,7,8,9,21,25,14,25,25,10,11,178,679.0,17.546583850931675
Balgownie,17,13,11,10,16,12,19,13,12,18,18,19,178,679.0,17.546583850931675
Banksia,13,8,10,9,13,17,20,24,15,15,23,12,179,677.0,17.494824016563147
Normanhurst,13,13,10,7,26,15,14,11,22,20,13,15,179,677.0,17.494824016563147
West Pennant Hills,9,31,21,21,8,10,15,15,14,10,14,12,180,672.0,17.365424430641824
Currans Hill,17,8,8,20,6,15,8,36,12,25,16,9,180,672.0,17.365424430641824
Sapphire Beach,8,15,6,17,7,16,15,13,21,22,10,30,180,672.0,17.365424430641824
Alstonville,12,17,16,13,13,19,19,19,7,22,11,12,180,672.0,17.365424430641824
Lake Cathie,11,22,35,9,15,12,18,7,16,7,10,18,180,672.0,17.365424430641824
Oberon,17,19,20,4,20,24,11,19,22,14,5,6,181,670.0,17.31366459627329
Kanahooka,12,17,9,11,19,15,16,19,18,12,13,20,181,670.0,17.31366459627329
Bar Beach,7,16,18,9,16,17,28,21,12,13,14,11,182,667.0,17.236024844720497
Raby,7,15,22,19,28,8,15,20,11,12,12,13,182,667.0,17.236024844720497
Portland,17,7,18,7,14,14,24,12,16,29,16,8,182,667.0,17.236024844720497
Wee Waa,20,17,9,29,9,13,16,11,17,15,13,14,183,666.0,17.21014492753623
Bungendore,15,18,6,27,21,12,12,9,30,4,16,14,184,665.0,17.184265010351968
Speers Point,11,10,14,5,12,9,41,17,18,20,14,14,185,663.0,17.132505175983436
Wattle Grove,18,18,21,15,20,21,19,8,14,9,14,8,185,663.0,17.132505175983436
Edensor Park,11,20,15,11,9,15,16,17,23,9,23,17,186,662.0,17.106625258799173
Chifley,13,15,17,15,13,11,17,8,32,16,10,20,187,659.0,17.028985507246375
Pottsville,11,19,16,9,22,30,9,12,14,19,10,16,187,659.0,17.028985507246375
North Lambton,17,27,9,10,13,9,18,13,29,13,11,18,187,659.0,17.028985507246375
Bolton Point,16,4,19,14,16,14,16,16,15,21,22,15,188,656.0,16.95134575569358
Gulgong,18,17,16,14,19,18,6,14,24,15,18,9,188,656.0,16.95134575569358
Asquith,12,43,26,8,13,9,8,16,26,8,13,6,188,656.0,16.95134575569358
Dharruk,6,14,14,22,10,24,13,17,18,16,18,17,189,654.0,16.899585921325052
Freshwater,12,15,9,16,19,23,19,14,15,18,10,19,189,654.0,16.899585921325052
Caringbah South,11,20,16,17,17,15,15,14,24,8,24,9,190,650.0,16.79606625258799
Londonderry,24,17,17,18,12,16,14,6,20,11,24,11,190,650.0,16.79606625258799
Horsley,18,13,16,15,10,14,15,26,11,11,13,28,190,650.0,16.79606625258799
Bargo,6,13,18,22,10,14,8,17,21,25,17,19,190,650.0,16.79606625258799
Bardia,11,13,15,23,15,22,14,20,14,9,18,17,191,646.0,16.69254658385093
Barangaroo,6,6,10,17,21,28,16,22,18,13,19,15,191,646.0,16.69254658385093
Waitara,15,16,21,18,14,27,10,17,7,19,8,19,191,646.0,16.69254658385093
Hassall Grove,26,9,15,12,23,18,16,15,16,9,14,18,191,646.0,16.69254658385093
Elderslie (Camden),25,29,17,20,17,18,8,15,15,12,11,7,194,644.0,16.6407867494824
Evans Head,19,15,19,11,14,30,20,5,12,24,14,11,194,644.0,16.6407867494824
Girraween,10,13,18,9,15,12,20,31,16,13,20,18,195,642.0,16.589026915113873
Crescent Head,11,28,5,20,24,14,39,6,20,14,7,7,195,642.0,16.589026915113873
Wentworth Falls,19,24,21,16,20,12,17,9,16,10,19,13,196,640.0,16.53726708074534
Abermain,7,15,16,16,17,26,17,13,11,19,17,22,196,640.0,16.53726708074534
Shoal Bay,14,10,16,33,27,23,20,6,9,23,12,4,197,635.0,16.407867494824018
East Ballina,19,20,16,5,23,17,19,20,15,19,14,10,197,635.0,16.407867494824018
Queanbeyan West,16,22,17,14,12,21,14,11,25,18,6,21,197,635.0,16.407867494824018
Green Point (Central Coast),18,5,11,16,18,20,21,10,17,17,17,27,197,635.0,16.407867494824018
Helensburgh,16,18,16,18,23,16,8,26,14,5,18,19,197,635.0,16.407867494824018
Waratah West,27,8,13,26,14,17,15,18,15,17,12,16,198,630.0,16.27846790890269
Roseville,20,24,14,20,11,10,12,11,20,22,13,21,198,630.0,16.27846790890269
Blakehurst,12,25,13,34,17,20,13,8,13,13,21,9,198,630.0,16.27846790890269
Claymore,18,21,14,9,12,17,16,16,25,12,19,19,198,630.0,16.27846790890269
Guyra,9,22,12,6,20,21,21,22,21,9,25,10,198,630.0,16.27846790890269
Suffolk Park,8,23,7,44,26,12,27,12,11,12,9,8,199,629.0,16.252587991718425
Thrumster,8,20,17,14,24,26,11,20,15,16,17,12,200,628.0,16.226708074534162
East Gosford,12,20,17,23,10,17,21,10,13,26,16,16,201,626.0,16.17494824016563
Lemon Tree Passage,12,12,14,15,27,26,17,12,17,17,17,15,201,626.0,16.17494824016563
Collaroy,18,14,12,20,16,23,16,11,12,21,15,24,202,623.0,16.097308488612835
Finley,14,28,18,24,22,6,18,24,6,22,9,11,202,623.0,16.097308488612835
Aberdare,12,17,18,15,19,11,25,18,19,14,11,23,202,623.0,16.097308488612835
Avalon Beach,19,13,26,17,17,13,21,15,27,16,6,13,203,617.0,15.942028985507246
Worrigee,20,15,8,20,20,10,25,18,23,11,7,26,203,617.0,15.942028985507246
Kings Park,17,19,13,3,14,30,15,18,19,30,10,15,203,617.0,15.942028985507246
East Wagga Wagga,17,15,10,17,22,28,19,8,12,21,20,14,203,617.0,15.942028985507246
Chinderah,29,18,12,13,8,20,30,25,8,12,10,18,203,617.0,15.942028985507246
Heathcote,11,10,15,27,37,19,18,23,10,12,11,10,203,617.0,15.942028985507246
Tempe,19,24,19,16,18,9,10,17,15,20,19,18,204,616.0,15.916149068322982
Lake Cargelligo,29,23,19,35,9,15,14,7,20,6,19,9,205,612.0,15.812629399585921
Belrose,18,22,15,14,11,18,17,9,14,23,24,20,205,612.0,15.812629399585921
Edgecliff,23,12,19,8,13,15,33,14,19,26,3,20,205,612.0,15.812629399585921
Hillsdale,15,21,21,14,12,18,33,11,13,17,11,19,205,612.0,15.812629399585921
Glendenning,16,18,11,24,20,12,9,14,22,21,21,19,207,610.0,15.76086956521739
Vineyard,23,19,11,31,16,10,25,15,17,12,7,21,207,610.0,15.76086956521739
Prairiewood,8,18,20,11,20,15,22,21,26,14,16,17,208,608.0,15.709109730848862
Little Bay,22,26,23,17,16,16,17,13,11,8,22,17,208,608.0,15.709109730848862
Belfield,25,19,18,18,20,24,15,25,16,9,11,9,209,607.0,15.683229813664596
Westdale (Tamworth Regional),10,20,10,18,18,11,21,12,28,28,21,13,210,606.0,15.657349896480332
Taminda,24,7,17,16,14,18,34,6,11,32,21,11,211,605.0,15.631469979296066
Melonba,21,12,16,26,9,24,4,13,21,22,28,16,212,603.0,15.579710144927537
Sussex Inlet,15,20,15,15,16,18,26,14,12,21,17,23,212,603.0,15.579710144927537
Ruse,12,22,19,11,12,33,18,20,20,16,17,13,213,600.0,15.50207039337474
Bellbird,10,9,14,20,17,18,18,25,24,11,26,21,213,600.0,15.50207039337474
Manly Vale,8,17,25,22,17,16,22,16,28,11,16,15,213,600.0,15.50207039337474
Heddon Greta,29,13,19,14,18,12,10,9,25,22,24,19,214,599.0,15.476190476190476
Eagle Vale,22,20,24,10,30,10,13,14,22,11,17,22,215,598.0,15.450310559006212
Bella Vista,31,16,15,23,18,17,7,27,12,14,13,23,216,595.0,15.372670807453416
Warriewood,25,14,28,12,21,17,10,13,16,22,17,21,216,595.0,15.372670807453416
Jindabyne,32,60,25,5,18,10,16,9,8,4,2,27,216,595.0,15.372670807453416
Coraki,19,4,21,25,22,29,13,10,14,17,30,13,217,591.0,15.269151138716357
Norwest,19,18,24,15,14,13,18,22,22,22,16,14,217,591.0,15.269151138716357
Mayfield West,11,24,23,14,18,14,17,19,24,22,22,9,217,591.0,15.269151138716357
Batehaven,7,19,12,23,23,15,26,20,20,26,14,12,217,591.0,15.269151138716357
Crestwood,16,15,16,17,15,15,22,17,30,19,24,12,218,590.0,15.24327122153209
Tanilba Bay,16,6,27,12,25,14,25,22,22,24,20,6,219,587.0,15.165631469979296
Wyee,26,24,11,18,6,11,13,17,27,30,15,21,219,587.0,15.165631469979296
Springdale Heights,18,13,11,35,27,20,14,22,23,9,12,15,219,587.0,15.165631469979296
Spring Farm,18,7,23,15,21,27,18,22,23,14,17,18,223,586.0,15.139751552795031
Cambridge Gardens,17,21,14,11,15,21,22,25,16,15,29,18,224,584.0,15.087991718426501
Calala,12,11,30,13,11,21,27,16,17,17,22,27,224,584.0,15.087991718426501
Quirindi,11,18,14,13,35,25,22,19,29,7,20,12,225,582.0,15.03623188405797
Tocumwal,8,16,15,22,71,11,10,18,18,17,13,6,225,582.0,15.03623188405797
Cremorne,16,18,20,27,14,13,17,20,30,26,14,11,226,580.0,14.98447204968944
Bligh Park,15,13,19,14,29,10,17,12,33,28,22,14,226,580.0,14.98447204968944
Jerrabomberra,14,12,21,30,10,29,22,23,29,21,11,5,227,576.0,14.880952380952381
Manilla,18,25,18,17,30,13,16,14,19,13,24,20,227,576.0,14.880952380952381
Bellevue Hill,14,22,21,27,28,14,23,22,17,17,16,6,227,576.0,14.880952380952381
St Helens Park,16,26,21,10,26,15,22,13,35,14,14,15,227,576.0,14.880952380952381
Pemulwuy,16,22,15,8,13,22,22,22,19,7,28,34,228,574.0,14.829192546583851
The Ponds,18,21,17,9,19,24,20,11,24,21,21,23,228,574.0,14.829192546583851
Newcastle East,14,24,17,12,35,25,22,16,17,19,19,9,229,571.0,14.751552795031056
Tumbi Umbi,24,25,17,15,18,18,24,10,21,23,21,13,229,571.0,14.751552795031056
Blayney,15,25,11,26,28,11,22,25,19,15,14,18,229,571.0,14.751552795031056
Narrabeen,12,18,20,19,16,31,26,16,23,22,14,13,230,566.0,14.622153209109731
Eveleigh,7,5,4,9,17,41,64,6,14,4,12,47,230,566.0,14.622153209109731
Cherrybrook,21,21,21,21,17,23,12,14,22,20,17,21,230,566.0,14.622153209109731
Enmore (Inner West),10,28,23,8,14,18,17,18,27,20,36,11,230,566.0,14.622153209109731
Denham Court,19,26,30,17,16,31,14,12,12,16,21,16,230,566.0,14.622153209109731
Forest Lodge,20,29,17,25,20,14,20,11,27,15,18,15,231,564.0,14.5703933747412
Sawtell,13,23,25,15,8,34,22,37,13,17,10,14,231,564.0,14.5703933747412
The Junction,33,10,16,17,8,19,40,17,23,16,16,17,232,561.0,14.492753623188406
Picton,25,16,21,9,23,16,27,8,15,32,15,25,232,561.0,14.492753623188406
Vaucluse,21,21,25,14,20,18,20,21,23,11,28,10,232,561.0,14.492753623188406
Mangerton,16,27,14,24,24,21,10,31,14,10,21,21,233,559.0,14.440993788819876
Kings Langley,19,13,17,10,24,37,14,31,20,11,23,14,233,559.0,14.440993788819876
Sadleir,12,24,21,29,20,12,27,9,8,17,28,27,234,556.0,14.363354037267081
Mardi,21,25,27,13,11,21,17,21,22,13,24,19,234,556.0,14.363354037267081
Wamberal,13,18,21,15,14,29,23,18,26,18,15,24,234,556.0,14.363354037267081
Hay,9,23,15,32,25,22,25,17,15,20,19,13,235,554.0,14.31159420289855
Shell Cove,18,19,30,20,21,18,18,13,19,19,19,21,235,554.0,14.31159420289855
Erskine Park,17,18,11,15,17,40,20,15,13,28,16,26,236,551.0,14.233954451345756
Dundas Valley,14,24,17,22,12,31,18,23,24,16,15,20,236,551.0,14.233954451345756
Fletcher,12,18,16,24,9,23,20,15,20,32,31,16,236,551.0,14.233954451345756
West Wyalong,14,24,30,24,17,25,9,14,33,15,25,7,237,548.0,14.156314699792961
Hunters Hill,18,12,18,19,18,27,17,26,16,27,22,17,237,548.0,14.156314699792961
Lake Illawarra,21,11,13,12,16,19,26,31,28,21,19,20,237,548.0,14.156314699792961
Dareton,20,15,14,28,18,34,21,5,25,26,18,14,238,546.0,14.104554865424431
Kemps Creek,15,19,12,22,17,21,31,21,33,13,21,13,238,546.0,14.104554865424431
Lindfield,11,26,15,22,33,8,19,9,31,22,23,20,239,545.0,14.078674948240165
Pymble,19,26,17,26,19,24,28,10,16,22,11,22,240,541.0,13.975155279503106
Towradgi,17,19,16,11,23,24,23,23,25,24,25,10,240,541.0,13.975155279503106
Lake Albert,25,22,27,20,21,23,25,11,26,18,5,17,240,541.0,13.975155279503106
Woolooware,22,31,17,16,27,20,25,14,21,15,13,19,240,541.0,13.975155279503106
Tallawong,15,11,24,17,29,17,12,19,37,24,13,23,241,540.0,13.94927536231884
Springfield (Central Coast),17,18,39,12,16,29,31,11,24,9,14,22,242,538.0,13.897515527950311
Gledswood Hills,33,43,22,12,18,8,7,14,26,27,22,10,242,538.0,13.897515527950311
Oakhurst,16,13,19,32,18,21,34,19,23,22,10,17,244,536.0,13.845755693581781
Heckenberg,25,12,17,26,14,21,22,11,30,17,25,24,244,536.0,13.845755693581781
West Wollongong,21,15,21,30,16,23,24,24,26,14,17,14,245,533.0,13.768115942028986
Oatley,19,22,13,21,13,23,15,17,22,36,26,18,245,533.0,13.768115942028986
Stanhope Gardens,7,10,39,20,17,26,20,31,21,11,14,29,245,533.0,13.768115942028986
Bronte,17,19,20,30,14,33,20,14,16,23,24,16,246,531.0,13.716356107660456
Nimbin,18,23,27,18,16,12,20,29,21,24,24,14,246,531.0,13.716356107660456
Marsfield,14,22,18,23,20,20,33,14,20,18,22,23,247,530.0,13.69047619047619
Lewisham,23,20,32,12,12,23,27,23,23,19,22,12,248,527.0,13.612836438923395
Rosehill,22,12,16,19,37,14,30,12,32,20,22,12,248,527.0,13.612836438923395
Prospect,30,23,23,20,16,19,15,22,24,16,24,16,248,527.0,13.612836438923395
Blaxland,19,27,36,20,23,29,21,15,15,15,10,19,249,525.0,13.561076604554865
Old Bar,24,21,16,16,25,33,18,32,17,9,27,11,249,525.0,13.561076604554865
Camden,12,26,11,15,24,19,17,16,40,22,30,18,250,523.0,13.509316770186336
West Hoxton,27,11,23,22,23,24,22,29,14,20,12,23,250,523.0,13.509316770186336
Lisarow,26,22,19,15,17,13,26,16,24,32,20,21,251,522.0,13.48343685300207
North Ryde,24,16,18,21,28,24,16,15,23,19,20,28,252,521.0,13.457556935817806
Wadalba,15,22,29,19,17,17,17,25,18,24,25,26,254,519.0,13.405797101449275
Koonawarra,16,15,24,14,27,21,26,21,22,22,25,21,254,519.0,13.405797101449275
North Nowra,17,15,17,27,23,21,20,14,29,18,28,26,255,518.0,13.379917184265011
Oxley Park,9,44,24,22,20,23,17,15,26,25,16,17,258,516.0,13.32815734989648
Turvey Park,26,22,18,25,16,33,15,15,17,34,20,17,258,516.0,13.32815734989648
Lane Cove North,33,29,15,27,16,16,20,18,22,18,28,17,259,515.0,13.302277432712215
Guildford West,26,27,11,9,25,19,16,20,28,29,21,30,261,513.0,13.250517598343686
Cringila,10,15,30,17,19,16,21,20,28,23,43,19,261,513.0,13.250517598343686
Bellingen,22,26,24,29,20,32,18,22,18,30,11,11,263,510.0,13.17287784679089
Lake Munmorah,9,25,29,16,16,19,19,25,27,19,27,32,263,510.0,13.17287784679089
Woongarrah,17,35,20,18,16,22,32,26,7,30,24,16,263,510.0,13.17287784679089
Woollahra,13,14,10,30,26,27,25,15,14,25,23,42,264,509.0,13.146997929606625
Aberglasslyn,30,17,15,19,23,21,26,17,24,27,20,26,265,507.0,13.095238095238095
Kanwal,9,28,13,21,27,20,23,18,16,27,36,27,265,507.0,13.095238095238095
Belmont North,22,19,17,16,30,17,32,17,38,31,17,10,266,506.0,13.06935817805383
Lennox Head,33,32,12,17,43,35,17,20,12,18,12,16,267,505.0,13.043478260869565
Constitution Hill,21,15,20,22,18,31,23,25,29,25,17,22,268,503.0,12.991718426501036
Lansvale,20,30,40,26,21,22,14,20,21,11,19,24,268,503.0,12.991718426501036
Malabar,27,11,29,25,19,13,37,22,28,17,20,21,269,500.0,12.91407867494824
Boolaroo,30,24,11,21,27,24,20,21,28,15,25,23,269,500.0,12.91407867494824
Newport,9,18,22,20,27,23,28,25,29,18,31,19,269,500.0,12.91407867494824
Carramar,18,28,15,11,15,21,35,26,27,33,20,21,270,497.0,12.836438923395445
Islington,21,28,19,19,13,29,22,36,31,19,21,12,270,497.0,12.836438923395445
North Narrabeen,17,16,17,33,26,31,20,31,26,20,19,14,270,497.0,12.836438923395445
Queanbeyan East,26,21,21,20,7,19,16,23,31,30,28,30,272,495.0,12.784679089026914
Jannali,24,18,24,21,38,25,37,16,33,11,12,13,272,495.0,12.784679089026914
Fassifern,24,27,27,22,12,11,24,14,40,32,20,21,274,491.0,12.681159420289855
North Bondi,32,27,23,16,14,23,20,26,19,15,35,24,274,491.0,12.681159420289855
Woodberry,26,32,19,24,19,33,28,12,20,23,15,23,274,491.0,12.681159420289855
St Peters,23,37,27,18,21,23,30,27,16,16,17,19,274,491.0,12.681159420289855
Willmot,22,22,20,20,23,29,24,32,20,22,25,17,276,490.0,12.65527950310559
Ropes Crossing,27,18,32,17,19,18,19,19,23,26,23,36,277,488.0,12.60351966873706
Dural (Hornsby),24,24,18,27,37,27,28,16,25,21,20,10,277,488.0,12.60351966873706
Kincumber,26,21,28,31,28,27,21,18,18,24,21,15,278,487.0,12.577639751552795
Berala,20,23,25,22,13,38,29,24,20,22,24,20,280,485.0,12.525879917184264
North Kellyville,19,26,28,34,25,20,21,16,24,15,25,27,280,485.0,12.525879917184264
Carlton,20,27,34,25,20,18,26,19,30,21,25,17,282,482.0,12.44824016563147
North Rocks,20,20,20,24,30,29,24,28,24,20,25,18,282,482.0,12.44824016563147
Elermore Vale,32,26,26,22,19,22,30,19,12,15,30,29,282,482.0,12.44824016563147
Regents Park,20,25,16,30,30,22,39,21,7,35,20,18,283,480.0,12.39648033126294
Mount Hutton,24,17,20,30,32,28,21,17,29,21,23,21,283,480.0,12.39648033126294
Yennora,17,25,13,26,17,37,17,18,27,26,36,25,284,479.0,12.370600414078675
Sefton,25,30,15,23,13,20,30,32,39,22,19,18,286,478.0,12.34472049689441
Winston Hills,22,38,17,18,33,15,27,28,18,30,17,24,287,477.0,12.318840579710145
Bonnells Bay,42,17,24,19,33,30,21,33,31,21,4,13,288,474.0,12.24120082815735
Harrington Park,32,32,21,32,17,25,32,22,16,14,17,28,288,474.0,12.24120082815735
Budgewoi,20,25,29,8,30,26,15,33,34,23,30,15,288,474.0,12.24120082815735
Watanobbi,17,19,19,19,27,27,22,25,36,31,28,21,291,473.0,12.215320910973086
Temora,41,28,27,20,26,23,15,21,19,25,20,27,292,472.0,12.18944099378882
Urunga,23,26,21,30,34,18,26,30,12,28,26,19,293,471.0,12.163561076604555
Neutral Bay,35,39,15,24,27,28,17,21,15,23,30,20,294,470.0,12.13768115942029
Mount Warrigal,16,26,17,23,31,34,33,18,41,22,22,15,298,468.0,12.08592132505176
Frenchs Forest,24,23,31,21,24,30,23,21,24,23,27,27,298,468.0,12.08592132505176
Croydon Park,21,16,35,27,26,26,19,20,28,30,29,23,300,466.0,12.03416149068323
Summer Hill (Inner West),24,29,26,23,28,33,41,25,22,21,17,11,300,466.0,12.03416149068323
North Rothbury,29,31,15,23,29,23,24,30,28,18,24,28,302,464.0,11.9824016563147
Merimbula,28,17,22,17,42,35,38,16,22,17,26,22,302,464.0,11.9824016563147
Boambee East,25,22,21,42,27,37,44,19,19,7,9,33,305,463.0,11.956521739130435
Balgowlah,28,26,30,20,36,19,24,25,26,22,22,28,306,462.0,11.93064182194617
Maclean,23,27,22,20,25,15,33,38,34,30,23,17,307,461.0,11.904761904761905
Mona Vale,25,21,34,19,26,29,25,32,14,22,32,29,308,460.0,11.878881987577639
Wingham,32,37,18,36,23,12,31,31,23,29,23,14,309,458.0,11.82712215320911
Rose Bay,22,25,35,15,23,33,29,29,14,27,33,24,309,458.0,11.82712215320911
Cabramatta West,32,29,22,19,30,33,39,19,32,17,16,22,310,457.0,11.801242236024844
Hinchinbrook,26,27,27,29,11,22,28,17,27,44,24,30,312,453.0,11.697722567287785
Junee,31,22,21,46,32,37,26,23,25,19,12,18,312,453.0,11.697722567287785
South Coogee,26,29,28,20,22,22,33,27,26,36,23,20,312,453.0,11.697722567287785
Charmhaven,20,23,13,16,16,33,26,39,34,19,43,30,312,453.0,11.697722567287785
Teralba,29,33,21,22,24,15,33,20,38,31,22,25,313,449.0,11.594202898550725
Nyngan,23,18,30,31,17,40,26,32,23,26,20,27,313,449.0,11.594202898550725
South Wentworthville,29,34,39,15,31,21,30,15,14,21,25,39,313,449.0,11.594202898550725
Turramurra,29,26,24,38,32,30,15,22,22,20,21,34,313,449.0,11.594202898550725
Singleton Heights,30,37,28,30,18,13,48,16,32,18,30,15,315,446.0,11.51656314699793
Busby,17,29,30,35,40,20,31,18,24,22,27,22,315,446.0,11.51656314699793
Fairfield East,19,41,46,35,28,20,17,23,25,22,18,21,315,446.0,11.51656314699793
Strathfield South,41,34,27,19,23,36,16,18,40,18,16,28,316,445.0,11.490683229813664
Narooma,30,21,26,26,17,27,29,19,26,25,42,29,317,444.0,11.4648033126294
Gordon,29,34,23,23,29,21,24,29,34,21,14,37,318,443.0,11.438923395445135
Fairfield West,19,27,29,34,25,30,23,19,33,17,31,32,319,440.0,11.361283643892339
Wahroonga,18,33,38,18,21,27,33,27,25,28,27,24,319,440.0,11.361283643892339
Georges Hall,18,27,25,23,27,47,28,34,29,19,26,16,319,440.0,11.361283643892339
Brunswick Heads,42,21,38,29,34,23,30,19,39,20,12,13,320,439.0,11.335403726708075
Cooranbong,18,25,40,29,25,31,35,20,33,27,23,15,321,438.0,11.30952380952381
Ettalong Beach,18,21,22,34,29,26,40,26,42,29,22,13,322,435.0,11.231884057971014
Menai,35,25,23,52,28,27,28,16,27,19,13,29,322,435.0,11.231884057971014
North Gosford,29,39,44,21,30,29,19,13,24,33,26,15,322,435.0,11.231884057971014
Glenwood,24,22,24,29,30,38,26,41,23,18,23,28,326,433.0,11.180124223602485
Croydon,30,23,27,40,25,22,32,21,24,31,25,26,326,433.0,11.180124223602485
Thirroul,23,30,17,17,16,30,21,25,32,28,39,50,328,431.0,11.128364389233955
Silverwater (Parramatta),28,28,22,18,23,22,28,33,32,25,36,33,328,431.0,11.128364389233955
Narwee,30,37,15,30,21,29,22,30,38,26,39,13,330,430.0,11.102484472049689
Shortland,18,20,29,20,22,14,34,22,45,24,42,41,331,428.0,11.05072463768116
Stockton,19,21,19,28,17,29,33,29,21,34,63,18,331,428.0,11.05072463768116
Shellharbour,26,22,29,41,21,23,34,19,32,24,38,24,333,427.0,11.024844720496894
Telopea,26,20,13,42,35,29,35,29,27,29,27,22,334,426.0,10.99896480331263
East Lismore,26,28,32,43,26,14,16,34,36,23,22,35,335,425.0,10.973084886128364
St Ives,22,36,35,24,38,36,28,23,26,19,18,31,336,423.0,10.921325051759835
Mount Annan,24,28,31,8,26,35,38,36,42,16,27,25,336,423.0,10.921325051759835
Blue Haven,20,55,35,26,37,35,19,21,26,17,23,23,337,420.0,10.843685300207039
Maryland (Newcastle),21,32,36,29,23,33,35,28,28,34,14,24,337,420.0,10.843685300207039
West Ballina,28,22,23,30,16,15,47,32,22,27,42,33,337,420.0,10.843685300207039
Thornleigh,22,34,27,42,25,29,28,20,26,35,26,26,340,419.0,10.817805383022774
Narara,23,39,27,15,26,35,25,24,32,31,27,37,341,417.0,10.766045548654244
Glenfield Park,38,28,31,26,27,35,26,19,27,35,27,22,341,417.0,10.766045548654244
Tahmoor,16,33,26,20,28,43,38,26,25,29,29,30,343,416.0,10.74016563146998
Box Hill,29,47,14,22,25,38,40,25,33,23,22,27,345,414.0,10.68840579710145
Tweed Heads West,20,29,35,26,35,32,22,31,38,28,27,22,345,414.0,10.68840579710145
Berkeley Vale,44,24,26,14,28,33,36,26,26,37,28,24,346,412.0,10.636645962732919
Oxley Vale,28,40,28,24,37,42,28,28,31,15,20,25,346,412.0,10.636645962732919
Fairfield Heights,17,22,18,31,31,44,43,28,29,30,22,33,348,410.0,10.584886128364388
North Richmond,16,41,34,41,35,31,28,28,29,32,21,12,348,410.0,10.584886128364388
Weston,24,52,27,39,24,34,31,30,31,11,14,32,349,407.0,10.507246376811594
Crows Nest,30,20,22,16,24,41,27,23,45,39,28,34,349,407.0,10.507246376811594
Macksville,20,43,21,24,26,27,28,38,28,22,44,28,349,407.0,10.507246376811594
Telarah,61,21,18,55,29,27,26,30,25,13,21,24,350,405.0,10.455486542443063
