suburb_code,suburb_name,IRSD_score,IRSD_decile,IRSAD_score,IRSAD_decile
13549,Shellharbour City Centre,934.8241672,2,939.1406764,3
13550,Shelly Beach (NSW),1076.733913,9,1042.834388,9
13551,Sherwood (Clarence Valley - NSW),920.6337588,2,897.1137347,2
13552,Sherwood (Kempsey - NSW),983.4025254,4,934.8128197,3
13553,Sherwood (Kyogle - NSW),844.3129961,1,845.3599826,1
13554,Shoal Bay (NSW),962.5754694,3,936.0722029,3
13555,Shoalhaven Heads,991.3167523,4,958.1244793,4
13556,Shooters Hill,1039.976887,7,1022.588607,8
13557,Shortland,962.370091,3,934.9162947,3
13558,Silent Grove,937.1975256,2,937.743422,3
13559,Silverdale (NSW),1072.635625,9,1055.165087,9
13560,Silverton (NSW),1065.641781,9,1067.405761,9
13561,Silverwater (Lake Macquarie - NSW),951.9478708,2,926.1691642,2
13562,Silverwater (Parramatta - NSW),981.8620858,4,1024.775249,8
13563,Simpkins Creek,948.6864853,2,910.6058256,2
13564,Singleton (NSW),944.1682053,2,918.8704239,2
13565,Singleton Heights,960.8237205,3,922.2925242,2
13566,Singleton Military Area,1061.661148,8,1024.839687,8
13569,Skennars Head,1054.663821,8,1039.930031,8
13570,Skillion Flat,959.3766258,3,920.2724193,2
13571,Skinners Shoot,1077.880858,9,1093.433705,10
13572,Sleepy Hollow,997.5107224,5,968.7604625,4
13573,Smeaton Grange,1036.668495,7,1060.37399,9
13574,Smiggin Holes,,,,
13575,Smithfield (NSW),803.8423114,1,871.9286632,1
13576,Smiths Creek (Clarence Valley - NSW),894.6720515,1,873.286687,1
13577,Smiths Creek (Kyogle - NSW),994.7416971,4,963.2889659,4
13578,Smiths Creek (Tweed - NSW),993.0275428,4,963.6048386,4
13579,Smiths Lake,994.2030704,4,953.9826621,4
13580,Smithtown,910.4212361,2,870.9037956,1
13581,Snakes Plain,1039.622273,7,1021.94441,8
13582,Snowball,1050.669512,8,1035.907711,8
13584,Sodwalls,1053.537617,8,1029.829896,8
13585,Sofala,955.556276,3,922.9044555,2
13586,Soldiers Point,1011.753474,5,986.9187696,6
13587,Somersby,1046.376327,7,1042.266628,9
13588,Somerton (NSW),1054.692569,8,1023.351546,8
13589,South Albury,899.4379739,1,909.7516217,2
13590,South Arm (Clarence Valley - NSW),991.9613897,4,949.8987185,3
13591,South Arm (Nambucca Valley - NSW),899.4676677,1,896.694689,2
13592,South Ballina,1051.943368,8,1001.579204,6
13593,South Bathurst,918.6335681,2,897.6459372,2
13594,South Bowenfels,1045.726406,7,1005.483654,7
13595,South Coogee,993.3504623,4,1065.231999,9
13596,South Durras,1079.293484,9,1037.439806,8
13597,South Golden Beach,1003.267527,5,1016.753546,7
13598,South Grafton,830.9378185,1,822.4574184,1
13599,South Granville,773.8329353,1,862.629991,1
13600,South Gundagai,926.6746039,2,898.5187382,2
13601,South Gundurimba,1016.696047,6,963.2260565,4
13602,South Guyra,915.2471558,2,887.1425598,1
13603,South Hurstville,981.283596,4,1021.566465,7
13604,South Kempsey,842.9374574,1,835.7178763,1
13605,South Lismore,879.7346578,1,858.4281007,1
13606,South Littleton,919.4793148,2,905.3913694,2
13607,South Maitland,871.8606878,1,865.192703,1
13608,South Maroota,1102.148732,10,1069.072229,9
13609,South Murwillumbah,924.4772955,2,896.1979501,2
13610,South Nowra,1015.129107,6,983.9642966,5
13611,South Pambula,1033.94113,7,965.138357,4
13612,South Penrith,1000.140282,5,974.7873573,5
13613,South Tamworth,834.0140242,1,822.5504879,1
13614,South Turramurra,1125.091159,10,1173.095891,10
13615,South Wentworthville,961.8430367,3,995.0819822,6
13616,South West Rocks,951.5984361,2,910.4978132,2
13617,South Windsor,926.6335781,2,910.9083542,2
13618,South Wolumla,1023.828444,6,971.4712453,5
13619,Southampton (NSW),980.6375387,4,997.2143028,6
13620,Southgate,977.6079915,3,956.1279631,4
13621,Speers Point,1021.300748,6,1015.3353,7
13622,Speewa,1066.536802,9,1039.84145,8
13623,Spencer,931.4140269,2,917.5246404,2
13624,Spicers Creek,1065.183404,9,1048.007994,9
13625,Spicketts Creek,1026.565157,6,993.7821877,6
13626,Splitters Creek,1126.279453,10,1129.488439,10
13627,Spring Creek (NSW),1097.137211,10,1062.015098,9
13628,Spring Farm (NSW),1055.980724,8,1049.029311,9
13629,Spring Flat,1077.635554,9,1047.799538,9
13630,Spring Grove,1062.993267,9,1008.574862,7
13631,Spring Hill (Orange - NSW),1032.993718,7,993.7615626,6
13632,Spring Hill (Wollongong - NSW),936.557399,2,948.105042,3
13633,Spring Mountain (NSW),987.8023389,4,982.3009409,5
13634,Spring Plains,1068.997788,9,1058.469433,9
13635,Spring Ridge,990.4667429,4,994.7399149,6
13636,Spring Terrace,1088.009047,10,1082.615656,10
13637,Springdale (NSW),1007.356045,5,996.1539605,6
13638,Springdale Heights,888.883755,1,876.9665904,1
13639,Springfield (Central Coast - NSW),1012.999217,5,1004.804532,7
13640,Springfield (Snowy Monaro Regional - NSW),1079.220029,9,1069.711015,9
13641,Springrange,1109.004925,10,1114.660497,10
13642,Springside (NSW),1085.466992,10,1083.80859,10
13643,Springvale (NSW),1114.250966,10,1091.358378,10
13644,Springwood (NSW),1062.571052,9,1054.863275,9
13645,St Albans (NSW),1008.492672,5,1010.302334,7
13646,St Andrews (NSW),953.8051874,3,938.8501343,3
13647,St Clair (Penrith - NSW),999.254091,5,975.5853033,5
13648,St Clair (Singleton - NSW),1022.833327,6,966.6858138,4
13649,St Fillans,1020.54378,6,979.8815873,5
13651,St Georges Basin,987.2353263,4,940.0973523,3
13652,St Helens Park,966.2594893,3,944.1691396,3
13653,St Huberts Island,1070.740479,9,1046.284335,9
13654,St Ives (NSW),1107.024405,10,1160.534533,10
13655,St Ives Chase,1120.779074,10,1172.350792,10
13656,St Johns Park,877.606998,1,929.2275936,3
13657,St Leonards (NSW),1086.327315,10,1175.262806,10
13658,St Marys (NSW),912.1516155,2,905.9032289,2
13659,St Peters (NSW),1093.888771,10,1159.404899,10
13660,Stanborough,945.4144042,2,930.1629698,3
13661,Stanbridge,988.3212299,4,968.8921061,4
13662,Stanford Merthyr,949.8593392,2,892.2434392,2
13663,Stanhope (NSW),1031.728658,7,1025.916291,8
13664,Stanhope Gardens,1086.392892,10,1123.221976,10
13665,Stanmore (NSW),1080.41931,9,1139.733199,10
13666,Stannifer,987.8023389,4,982.3009409,5
13667,Stannum,937.1975256,2,937.743422,3
13668,Stanwell Park,1111.197145,10,1133.501976,10
13669,Stanwell Tops,1118.777522,10,1115.481986,10
13670,State Mine Gully,910.7515677,2,872.1551669,1
13672,Steeple Flat,983.8858115,4,966.356186,4
13673,Stewarts Brook,1045.53629,7,1015.328926,7
13674,Stewarts River,1015.826154,6,999.2808865,6
13675,Stockinbingal,926.1694147,2,902.4922497,2
13676,Stockrington,1059.152434,8,1036.130942,8
13677,Stockton (NSW),989.9983481,4,982.6658891,5
13678,Stockyard Creek (NSW),949.2158921,2,924.7075836,2
13679,Stokers Siding,995.2939526,4,972.8182538,5
13680,Stonehenge (NSW),1045.922614,7,1014.52781,7
13681,Stonequarry,1022.656797,6,1009.082971,7
13682,Stony Chute,995.8570031,4,949.5368572,3
13683,Stony Creek (Bega Valley - NSW),1002.651399,5,957.5342745,4
13684,Stony Creek (Mid-Western Regional - NSW),1015.359887,6,976.7633634,5
13685,Stony Crossing,1066.536802,9,1039.84145,8
13686,Stotts Creek,1014.285188,5,1000.415604,6
13687,Stratford (NSW),896.1395349,1,864.613012,1
13688,Strathcedar,969.6795652,3,920.6275411,2
13689,Stratheden,1005.01422,5,962.7564679,4
13690,Strathfield (NSW),1015.020422,5,1086.362691,10
13691,Strathfield South,1036.259901,7,1068.670404,9
13692,Stroud,996.6725045,4,958.6344975,4
13693,Stroud Hill,995.7174907,4,978.0388215,5
13694,Stroud Road,1001.1963,5,968.6338512,4
13695,Stuart Town,931.6872049,2,910.9929768,2
13696,Stuarts Point,847.330059,1,831.9644989,1
13697,Stubbo,1017.678567,6,972.4998712,5
13698,Stud Park,1056.999755,8,1037.329597,8
13699,Suffolk Park,1043.896364,7,1058.812464,9
13700,Sugarloaf (NSW),1017.182057,6,995.153581,6
13701,Summer Hill (Dungog - NSW),1043.373627,7,1028.017496,8
13702,Summer Hill (Inner West - NSW),1063.711542,9,1121.000637,10
13703,Summer Hill Creek,1080.890125,10,1042.59381,9
13704,Summer Island,966.6079112,3,941.395262,3
13705,Summerland Point,966.5495029,3,924.8350205,2
13706,Sun Valley (NSW),1091.805809,10,1092.454044,10
13707,Sunny Corner,1048.134379,8,1023.485629,8
13708,Sunset Strip (NSW),971.691616,3,963.6799925,4
13709,Sunshine (NSW),1001.10781,5,965.2222714,4
13710,Sunshine Bay,986.6043057,4,946.3566715,3
13711,Suntop,1072.680873,9,1042.248124,9
13712,Surf Beach (NSW),968.1230863,3,933.051363,3
13713,Surfside,950.0440325,2,904.5018416,2
13714,Surry Hills,1034.189503,7,1137.907257,10
13715,Sussex Inlet,942.5642284,2,893.3147827,2
13716,Sutherland (NSW),1037.375208,7,1047.414689,9
13717,Sutton (NSW),1087.498003,10,1093.524726,10
13718,Sutton Forest,1083.475938,10,1073.887535,10
13719,Swan Bay (Port Stephens - NSW),940.3872625,2,923.2932394,2
13720,Swan Bay (Richmond Valley - NSW),1008.344281,5,987.154723,6
13721,Swan Creek (NSW),969.0206069,3,910.808882,2
13722,Swan Vale,1009.582287,5,986.5173739,5
13723,Swanbrook,1009.582287,5,986.5173739,5
13724,Swanhaven,968.9558699,3,904.3710046,2
13726,Swansea (NSW),932.4686561,2,899.5178859,2
13727,Swansea Heads,1061.510236,8,1042.132865,9
13728,Sweetmans Creek,983.8546491,4,966.1104328,4
13729,Sydenham (NSW),1022.634411,6,1073.939632,10
13730,Sydney,972.815695,3,1106.602192,10
13731,Sydney Olympic Park,1045.508117,7,1111.363779,10
13732,Sylvania,1058.434534,8,1068.707597,9
13733,Sylvania Waters,1080.251198,9,1092.562381,10
13734,Tabbil Creek,1053.959627,8,992.8733461,6
13735,Tabbimoble,908.8147471,1,891.0691536,2
13736,Tabbita,1014.715693,5,997.0771534,6
13737,Table Top,1108.112028,10,1085.725852,10
13738,Tabulam,881.3681788,1,875.6379671,1
13739,Tacoma,983.6934934,4,952.970141,4
13740,Tacoma South,1031.111376,7,993.546853,6
13741,Tahlee,974.3158833,3,947.6034096,3
13742,Tahmoor,978.9991295,4,954.0405021,4
13743,Talarm,1009.15879,5,970.1209813,5
13744,Talawanta,940.3320259,2,965.1967317,4
13745,Talbingo,900.1012202,1,888.8504563,1
13746,Tallawang,1028.425495,6,990.544559,6
13747,Tallawong,1077.426579,9,1131.76839,10
13748,Tallimba,1065.212382,9,1032.066119,8
13749,Tallong,1032.027177,7,984.2134155,5
13751,Tallowwood Ridge,970.496259,3,965.7195837,4
13752,Tallwood,1076.226027,9,1058.585047,9
13753,Tallwoods Village,1044.160601,7,1007.814613,7
13754,Talmalmo,1010.879544,5,982.1210663,5
13755,Talofa,1072.274192,9,1091.195846,10
13756,Taloumbi,962.8768402,3,935.8157855,3
13757,Tamarama,1138.722396,10,1209.286364,10
13758,Tamban,882.3053446,1,854.4337828,1
13759,Tambar Springs,980.5895045,4,985.4957241,5
13760,Tambaroora,925.0426008,2,911.6776102,2
13761,Taminda,1076.478689,9,968.4033371,4
13762,Tamworth,884.922617,1,887.6177996,1
13763,Tanglewood,1042.305398,7,1019.562727,7
13764,Tanilba Bay,939.8902212,2,898.0139876,2
13765,Tanja,1012.625936,5,1001.663967,6
13766,Tannas Mount,1091.423498,10,1066.073687,9
13768,Tantawangalo,1006.03565,5,956.4326198,4
13769,Tantonan,1050.413908,8,1026.742992,8
13770,Tapitallee,1083.636422,10,1070.431923,9
13771,Tara (NSW),1060.842308,8,1040.345633,8
13772,Taradale (NSW),1018.629758,6,975.7926565,5
13773,Tarago,1067.162434,9,1030.431373,8
13774,Taralga,994.4942118,4,954.9862115,4
13775,Tarana,1048.731596,8,1024.957996,8
13776,Tarban,937.1975256,2,937.743422,3
13777,Tarbuck Bay,931.9830565,2,903.7918003,2
13778,Tarcutta,979.1266122,4,944.8670089,3
13779,Taree,856.9327831,1,844.652883,1
13780,Taree South,957.1807112,3,929.1040713,3
13781,Taren Point,1059.414365,8,1067.38235,9
13782,Tarlo,1047.962361,8,1011.803061,7
13783,Tarraganda,1041.047897,7,986.2071967,5
13784,Tarrawanna,992.0098307,4,983.5791986,5
13785,Tarriaro,1029.665149,6,1004.745542,7
13786,Tarro,914.7516788,2,870.1133931,1
13787,Tascott,1045.957497,7,1039.961415,8
13788,Tatham,1035.604616,7,994.5003818,6
13789,Tathra,1028.088486,6,1000.558407,6
13790,Tatton,1090.830182,10,1064.10008,9
13791,Taylors Arm,862.2833124,1,839.0301457,1
13792,Taylors Beach (NSW),1056.391774,8,1001.371401,6
13793,Taylors Flat,985.183953,4,962.2215883,4
13794,Tea Gardens,997.4325133,5,950.2326545,3
13795,Telarah,907.342749,1,876.5944338,1
13796,Telegraph Point,987.2529022,4,960.2330266,4
13797,Telopea,960.6835497,3,1010.253989,7
13798,Temagog,984.2989401,4,938.935307,3
13799,Temora,962.5891574,3,927.5550893,3
13800,Tempe,1026.759273,6,1084.216448,10
13801,Ten Mile Hollow,1008.492672,5,1010.302334,7
13802,Tenambit,900.2608817,1,887.4218405,1
13803,Tenandra,1076.513208,9,1079.880138,10
13804,Tennyson (NSW),1068.032939,9,1054.95788,9
13805,Tennyson Point,1125.668313,10,1161.505511,10
13806,Tenterden (NSW),945.4144042,2,930.1629698,3
13807,Tenterfield,932.4257761,2,908.2929222,2
13808,Teralba,1010.672575,5,992.0368392,6
13809,Terania Creek,958.3219087,3,962.5016948,4
13810,Terara,987.8995818,4,966.8759465,4
13811,Teridgerie,1092.196899,10,1081.189721,10
13812,Termeil,1041.55288,7,1002.92913,6
13813,Terrabella,1060.058892,8,1032.425474,8
13814,Terrace Creek,922.0126264,2,942.5141469,3
13815,Terragon,946.2349572,2,934.0257687,3
13816,Terramungamine,1097.861207,10,1064.856309,9
13817,Terranora,1062.637086,9,1041.015517,8
13818,Terreel,815.0290197,1,833.334742,1
13819,Terrey Hills,1102.422425,10,1117.884134,10
13820,Terrigal,1072.108234,9,1079.526348,10
13821,Terry Hie Hie,1036.276279,7,1002.574747,6
13822,Teven,1057.945191,8,1028.966153,8
13823,Tewinga,1032.500302,7,992.043888,6
13824,Texas (NSW),947.0931286,2,933.4081852,3
13825,Thalgarrah,1080.550891,9,1050.954869,9
13826,Tharbogang,1035.929378,7,996.0802889,6
13827,The Angle,1078.153976,9,1063.340653,9
13829,The Bight,1012.850215,5,976.5478756,5
13830,The Branch,920.8147276,2,906.619171,2
13831,The Brothers,1079.220029,9,1069.711015,9
13832,The Channon,997.2115359,5,982.2518154,5
13834,The Entrance,871.7939167,1,872.3001319,1
13835,The Entrance North,969.4700745,3,953.4114881,4
13836,The Freshwater,951.1217588,2,931.4670209,3
13838,The Gap (Wagga Wagga - NSW),1072.867025,9,1076.951837,10
13839,The Glen (NSW),1005.068458,5,973.9345186,5
13841,The Hatch,945.2632249,2,929.960228,3
13842,The Hill,1075.742449,9,1092.170163,10
13843,The Junction,1045.238987,7,1078.811559,10
13844,The Lagoon,1091.423498,10,1066.073687,9
13845,The Marra,1019.792192,6,1006.207452,7
13846,The Meadows,1043.081298,7,1019.390663,7
13847,The Oaks,1054.744519,8,1028.042828,8
13849,The Pinnacles,949.2158921,2,924.7075836,2
13850,The Pocket,1035.938421,7,1037.941027,8
13851,The Ponds,1105.205417,10,1162.024988,10
13852,The Ridgeway,1106.029629,10,1109.447027,10
13853,The Risk,993.4359395,4,967.461273,4
13854,The Rock,987.1459439,4,948.8649774,3
13855,The Rocks (Bathurst Regional - NSW),1064.298033,9,1053.484084,9
13856,The Rocks (Sydney - NSW),1107.07991,10,1196.664219,10
13858,The Slopes,1071.336575,9,1045.437376,9
13859,The Whiteman,980.8879406,4,938.3666374,3
13860,Theresa Creek (NSW),948.6864853,2,910.6058256,2
13861,Theresa Park,1067.647996,9,1070.233184,9
13862,Thirldene,985.820152,4,975.2964904,5
13863,Thirlmere,1011.516202,5,983.7482546,5
13864,Thirroul,1091.618655,10,1104.81066,10
13865,Thora,1037.450969,7,1008.415507,7
13866,Thornleigh,1080.96111,10,1122.275592,10
13867,Thornton (NSW),1010.31059,5,975.1184105,5
13868,Thredbo,1015.601705,6,1028.282495,8
13869,Thrumster,1042.335268,7,1013.484375,7
13870,Thuddungra,952.9523935,2,941.0054394,3
13871,Thule,1061.929612,8,1054.138794,9
13872,Thumb Creek,862.2833124,1,839.0301457,1
13873,Thurgoona,1043.858324,7,1009.304836,7
13874,Thyra,1040.97976,7,1006.86606,7
13875,Tianjara,1087.401728,10,1085.449774,10
13876,Tibbuc,991.9511476,4,977.7417333,5
13877,Tibooburra,988.3917646,4,972.519457,5
13878,Tichborne,1056.659152,8,1020.5618,7
13880,Tighes Hill,1031.92333,7,1033.641538,8
13881,Tilba Tilba,1005.062984,5,979.0405199,5
13882,Tilbuster,1091.405729,10,1064.024944,9
13884,Tilpa,1017.811275,6,1008.873788,7
13885,Timbarra (NSW),1064.480665,9,1019.504336,7
13886,Timbillica,944.7767004,2,903.733942,2
13887,Timbumburi,1081.061728,10,1055.477385,9
13888,Timor (NSW),1050.852838,8,1001.418711,6
13889,Tindarey,1034.34242,7,1015.160849,7
13890,Tinderry,1033.433908,7,1025.855741,8
13891,Tingha,836.3105617,1,841.332457,1
13892,Tingira Heights,1018.726782,6,980.4930846,5
13893,Tinonee,972.7348708,3,931.0576112,3
13894,Tinpot,1024.831443,6,929.4223271,3
13895,Tintenbar,1069.226247,9,1055.352291,9
13896,Tintinhull,1033.076045,7,966.5332589,4
13897,Tiona,1018.378386,6,974.7679767,5
13898,Tipperary (NSW),985.7760268,4,957.4790962,4
13899,Tiri,991.9511476,4,977.7417333,5
13900,Tirrannaville,1051.825697,8,1016.369808,7
13901,Titaatee Creek,1004.44154,5,972.3574865,5
13902,Tocal,1068.600247,9,1070.09736,9
13903,Tocumwal,979.821572,4,933.5049632,3
13905,Tolland,830.842093,1,841.8131689,1
13907,Tomago,795.0209645,1,805.9341967,1
13908,Tomakin,1004.18404,5,970.8859991,5
13909,Tomalla,1045.53629,7,1015.328926,7
13911,Tomboye,1010.160562,5,972.6010446,5
13912,Tomerong,1057.544723,8,1018.915802,7
13913,Tomewin,991.8810293,4,975.4676389,5
13914,Tomingley,1009.793084,5,997.294551,6
13915,Tomki,991.1739157,4,936.5644537,3
13916,Toms Creek,897.8122462,1,884.6590713,1
13917,Tonderburine,1028.37028,6,1019.211338,7
13918,Tongarra,1052.764609,8,1043.056776,9
13919,Toogong,1068.859957,9,1041.359466,8
13920,Tooleybuc,901.4423783,1,915.4118519,2
13921,Toolijooa,1080.19123,9,1075.824145,10
13922,Tooloom,873.7701301,1,881.6315634,1
13923,Tooloon,966.2803806,3,986.7132689,6
13924,Tooma,1011.239986,5,995.4018986,6
13925,Toongabbie (NSW),1008.318035,5,1024.985996,8
13926,Toongi,1060.058892,8,1032.425474,8
13927,Toonumbar,994.7416971,4,963.2889659,4
13928,Tooranie,1014.512848,5,1010.275258,7
13929,Tooraweenah,1028.37028,6,1019.211338,7
13930,Toormina,907.8852505,1,877.8662137,1
13931,Toorooka,901.1862735,1,888.9271934,1
13932,Toothdale,1051.578178,8,1014.143759,7
13933,Tootool,1009.624743,5,996.2215603,6
13934,Toowoon Bay,1005.399879,5,986.0479341,5
13935,Topi Topi,1033.637808,7,985.7399964,5
13936,Toronto,908.7347671,1,896.8583224,2
13937,Torrington (NSW),937.1975256,2,937.743422,3
13938,Torryburn (Dungog - NSW),1043.373627,7,1028.017496,8
13939,Torryburn (Uralla - NSW),1069.817794,9,1042.844136,9
13940,Totnes Valley,1025.489982,6,967.2942628,4
13941,Tottenham (NSW),960.6601541,3,946.6184763,3
13943,Toukley,899.9893401,1,882.6731044,1
13945,Towamba,903.106056,1,879.9906855,1
13946,Townsend,929.9499777,2,885.0487975,1
13947,Towradgi,1004.614178,5,1004.553273,7
13948,Towrang,1041.81706,7,1003.687951,7
13950,Trangie,924.7130585,2,914.0588832,2
13951,Tregeagle,1088.988116,10,1060.220614,9
13952,Tregear,732.7464156,1,768.6444124,1
13953,Trenayr,979.5173783,4,920.7551579,2
13954,Trentham Cliffs,1091.030563,10,1072.286227,10
13955,Trewilga,1018.203291,6,1001.955824,6
13956,Triamble,925.0426008,2,911.6776102,2
13957,Triangle Flat,1014.285395,5,998.1850646,6
13958,Trundle,964.7320638,3,946.8678197,3
13959,Trungley Hall,1035.070798,7,996.7571727,6
13960,Trunkey Creek,1014.285395,5,998.1850646,6
13961,Tubbamurra,1009.702059,5,994.4835796,6
13962,Tubbul,1060.391028,8,1030.734767,8
13963,Tucabia,890.04011,1,846.1361695,1
13964,Tucki Tucki,1036.83819,7,1003.365149,6
13965,Tuckombil,1043.262456,7,1036.661433,8
13966,Tuckurimba,1036.83819,7,1003.365149,6
13967,Tuena,967.3788438,3,964.004366,4
13968,Tuggerah,990.5139194,4,966.7469683,4
13969,Tuggerawong,981.7240365,4,950.2246365,3
13970,Tugrabakh,1004.44154,5,972.3574865,5
13971,Tullakool,1057.094618,8,1027.920498,8
13972,Tullamore,912.3570046,2,930.4448808,3
13974,Tullera,1027.043399,6,995.3184458,6
13975,Tullibigeal,1015.181072,6,993.5194238,6
13976,Tullimbar,1054.056409,8,1035.558602,8
13977,Tulloona,1127.470796,10,1109.361143,10
13978,Tullymorgan,989.2640589,4,945.6314776,3
13979,Tumbarumba,927.0491332,2,898.2676133,2
13980,Tumbi Umbi,1029.739219,6,1006.882964,7
13981,Tumblong,1013.987026,5,981.7028023,5
13982,Tumbulgum,1033.945972,7,993.3126373,6
13983,Tumorrama,991.2415247,4,962.1795301,4
13984,Tumut,929.3424633,2,898.2965743,2
13985,Tumut Plains,1060.015966,8,1026.87674,8
13986,Tuncester,996.9336055,4,964.5640112,4
13987,Tuncurry,908.4202974,1,875.562264,1
13988,Tunglebung,925.3350073,2,921.7741272,2
13989,Tuntable Creek,936.8795563,2,936.7092336,3
13990,Tuppal,1024.759466,6,1019.33331,7
13991,Tura Beach,1028.544255,6,985.3303842,5
13992,Turill,965.7841268,3,937.3658775,3
13993,Turlinjah,1044.100374,7,967.4551272,4
13994,Turners Flat,984.2989401,4,938.935307,3
13995,Turondale,1011.059165,5,995.4073701,6
13996,Tuross,983.8858115,4,966.356186,4
13997,Tuross Head,1005.830724,5,961.5738888,4
13998,Turramurra,1109.324171,10,1166.218764,10
13999,Turrawan,1029.665149,6,1004.745542,7
14000,Turrella,969.1386003,3,1031.243521,8
14001,Turvey Park,1019.309301,6,1003.876138,7
14002,Tweed Heads,978.8513141,4,958.8637646,4
14003,Tweed Heads South,915.6835705,2,895.0805491,2
14004,Tweed Heads West,928.524372,2,902.4542623,2
14005,Twelve Mile,1032.565772,7,1006.609065,7
14006,Twelve Mile Creek,849.4751598,1,854.4979566,1
14009,Twin Rivers,947.0931286,2,933.4081852,3
14010,Two Mile Flat,1021.172812,6,992.1489001,6
